user_id,item_list
36,16137 4191 16578 4124 9002 15515 8555 3641 4630 2962
39,8666 10141 4010 7495 2301 194 4795 4207 5736 5455
40,4726 9259 17798 13074 11993 9098 3996 8872 5187 8363
41,3922 4361 6292 5113 8982 8481 9103 5645 17955 4034 
42,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
43,7581 8635 14847 8179 4410 10466 5562 10227 17955 6289
44,3568 3569 15119 12469 9461 4657 15120 8627 3565 4658
45,725 1212 3805 2301 5562 5112 12469 3806 4627 4279
46,8638 17955 12469 7496 5297 3922 197 4361 8982 2301 
47,5296 15892 17955 8483 5297 8982 5301 5291 5034 10067
48,3922 4361 10466 17955 197 3806 5113 8982 4657 5296 
49,724 1212 5113 10067 13838 3805 10227 7192 4279 3806
50,8666 5113 12469 4728 7581 8638 9461 10227 4762 5562
51,724 1212 5113 10067 13838 3805 10227 7192 4279 3806
52,4128 10466 8854 4214 15892 5297 4844 4207 6798 8856
53,15114 15100 12469 15099 9461 6289 6404 7581 8666 8414
54,5562 3805 7655 4629 8984 6526 9239 7931 11320 246
55,4280 197 192 187 194 10067 6292 4844 6404 12469
56,6526 15892 3565 8984 5294 9446 5562 10067 3572 17752
57,5562 10466 4844 3806 6404 3805 14847 4630 10227 7581
59,8564 6404 4844 8982 3565 12469 4128 5113 10227 10466
60,7662 7657 7661 7172 4440 7310 8506 10466 5602 9208
61,4657 8638 4658 7581 3565 197 10067 5113 6526 10227
62,8328 380 4149 6462 2834 18136 8024 9286 11666 5831
63,8666 10227 5113 3572 10068 4844 10466 6404 3806 8481
64,197 192 187 9461 10227 12469 6404 4703 194 8481
65,9202 12469 15102 15100 7581 15119 8666 10227 5113 4279
66,4019 7823 4018 5645 15119 5112 3105 9014 194 7437
67,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
68,8638 17955 12469 7496 5297 3922 197 4361 8982 2301 
69,7496 7495 7493 3654 8666 3655 5742 17955 10067 16215
71,5113 4279 7581 6404 8635 187 2301 6292 8638 6289
72,10227 8638 17559 8506 3572 4361 9446 3565 5142 6526
74,8638 10227 17955 14847 8481 10636 2835 12199 9446 10141
75,4294 15713 4036 16424 345 14282 8978 3852 13842 13298
76,10067 9461 4657 8666 189 724 8481 9002 7602 5142 
77,18096 7583 4755 3572 9303 345 5112 1023 15100 9461
78,3565 9199 725 5297 9203 3572 4844 3527 12469 9202
79,5294 5296 4410 8179 9014 4279 6793 6359 3074 9303
80,10068 735 4657 5562 187 9461 5700 4634 5143 197
81,10142 14847 14851 9461 12469 10067 6793 10141 8668 10227
82,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
84,3565 3572 8982 6526 3593 8414 8984 12469 7581 8666
85,197 189 5297 7581 11734 8638 12469 5113 1212 192
86,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
87,4361 3922 17955 3806 8982 197 5113 4657 10466 6292 
88,5562 9093 5508 4844 16176 8508 8516 3805 8306 8505
89,5645 187 8982 9224 4687 5294 15892 5562 3654 14847
90,197 9133 15908 17955 11309 8380 3805 3827 1212 4629
92,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
93,10068 8179 7581 5113 6404 4634 12469 4657 9461 6292
94,6404 8638 6292 5562 7657 4361 4844 6289 3922 5297
95,15120 10068 7581 12469 9461 5113 6404 4657 197 8666
96,4844 4279 8638 4280 6404 10227 6510 4696 8668 9461
97,4361 4194 4123 10067 4844 3806 9302 17559 12469 3572
98,12469 8668 7581 4634 4657 15119 4844 8414 8445 8982
102,7583 2301 9477 8668 3565 16659 10068 3572 9303 8635
103,5044 5653 4630 5656 4728 2586 8483 7640 4844 10227
104,8516 17547 8638 4306 4128 5589 13836 8519 5345 6391
105,3568 379 18101 18098 6207 6200 6530 10227 10055 4446
106,7529 5630 3390 3965 15801 5926 5296 3970 129 5610
108,12469 6404 10227 8638 10466 4634 4361 4410 4279 7581
109,5044 5653 5656 4844 10227 6049 10067 3105 4728 6545
110,3898 8638 5294 17955 15892 6292 10227 4410 2301 4034
111,12469 10068 6404 7581 15114 8666 8638 6289 5113 4844
112,4124 4123 4194 4361 7310 4728 8481 6097 1023 15907
113,187 10068 4280 7581 10227 9461 8481 4634 12469 15119
114,5561 6526 3565 8666 7581 9203 3572 3805 9202 9446
115,5113 8481 4037 6404 2301 7172 8638 4634 5645 5143
116,11734 9128 8526 15907 8564 10813 8570 17580 5645 5589
117,8666 6528 7581 8638 4634 8414 6289 5562 10227 15100
118,12469 4844 7581 9461 3568 10227 1212 4634 6404 8635
119,10466 5645 7310 5113 12469 17955 8666 6292 5297 8638
120,5508 5561 8481 10466 4844 7495 5297 6292 1212 6289
122,5297 4657 8186 9224 10227 3922 7310 8473 7583 5656
123,15892 4361 12194 3922 8481 9714 3898 11218 4057 75
124,9302 8638 10067 10466 4844 4748 6404 5044 5562 5112
125,5297 10227 12469 192 4634 9461 8186 8481 5291 197 
126,4634 8638 12469 2301 5143 5562 4844 8666 7581 3806
127,3572 3566 3593 12469 8982 7581 8666 8638 9446 2301
128,9446 3565 4361 5113 189 3105 16376 7493 6526 12469
129,10068 6289 5113 10227 4410 7581 10466 12469 8635 7437
130,7662 7657 7661 7581 7172 4440 7310 8506 10466 7199
131,15892 5113 187 4634 4657 7661 192 8186 197 7310 
132,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
134,8638 10227 2301 4844 5113 12469 5896 4410 5143 15119
135,724 1212 5113 10067 13838 3805 10227 7192 4279 3806
136,10849 3064 7496 2586 5593 6809 5194 7335 12743 11855
137,4634 5645 11733 5297 7199 14847 12469 15892 11734 4657 
138,8668 12469 4634 7172 4844 2301 7581 8667 10466 4657
139,7581 10227 12469 6289 4844 8666 8481 10466 8635 4657
140,8481 5113 6289 8179 7310 3902 5112 5297 5645 8483
141,4657 4634 15101 15100 15099 8666 12469 4731 4844 15119
142,11733 735 11734 15908 5700 15907 738 724 10813 4209
143,18096 379 18101 18098 7172 17791 18097 8034 1691 18094
144,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
145,6776 6780 4410 12037 9002 131 5637 4346 4037 6806
146,9461 5143 8666 4702 6526 8414 15100 4657 15099 6404
149,4657 12469 8666 4279 15114 9461 10227 6404 2301 8638
150,4128 10466 3805 4627 12815 18343 15908 17955 5562 3554
151,4634 10068 4658 9202 9203 8638 10227 3922 9204 4361
152,4033 4035 3922 4194 5645 4361 9228 6292 9229 9224
153,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
155,3569 8638 12469 6530 4844 17955 7581 5112 6793 6289
156,4280 5508 6404 7581 12469 15099 5561 15101 4657 10227
157,7310 15458 9461 8666 10141 8481 4279 7496 12469 7642
158,5297 5113 9302 15892 10067 8481 8638 10141 4844 18096
159,5113 10227 12469 7581 4844 10466 2301 8638 8635 197
160,6798 1944 9053 8638 6796 4410 6806 10466 5645 3572
161,3572 3566 8982 15800 12469 7310 3593 7581 8666 9446
162,4702 3569 4657 12469 5113 7495 4762 3565 4691 7581
163,4279 15720 7576 12516 2302 17791 8534 8389 8381 3972
164,4279 10227 6526 6289 5645 7581 3565 12469 8257 5897
165,1212 9477 3806 10067 5112 5113 5562 2301 7581 10068
166,5562 8638 8666 2301 3805 7581 8526 7883 12469 8186
167,15299 10466 7496 7495 2301 3842 10141 7172 7642 17594
168,15399 15429 16281 9637 6844 11936 9128 6807 10813 6654
169,4280 12469 7581 194 8635 9461 5593 8638 5275 4410
170,4657 8638 7581 8666 12469 10227 10466 4762 6404 8306
171,17955 6889 18136 3568 8564 6629 5542 380 6109 8214
172,8638 2301 12469 8666 4783 4762 5113 4634 3568 4658
173,10068 12469 8638 6404 10227 2301 4410 8666 4762 4657
174,6785 9580 5049 15675 5280 4531 143 12051 4769 6955
175,10068 5113 3531 9302 7310 12469 4361 17955 10466 3806
176,9303 4844 4279 7581 9930 6510 4687 5645 9103 192
177,15120 15114 6404 4634 4657 8179 5562 12469 3569 724
178,5589 3922 5009 7310 10942 7174 12038 6798 5220 4034
179,4124 4034 4361 4194 5113 6289 5645 9228 16659 10068
180,5297 8638 8445 197 4657 7310 187 10067 6289 7581
181,4737 12701 16341 10039 12768 16070 13254 16872 16210 12757
182,5645 8186 6404 10466 5113 4770 7310 9461 12469 8638
183,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
184,12469 8638 2301 9461 8668 4844 4634 4657 3572 6404
185,5012 4346 7443 14353 8179 4357 16351 6721 15852 17870
186,45 12760 8023 5663 10890 17980 4211 5204 6250 9265
187,4361 3922 17955 197 9224 15892 8982 3572 3565 10227 
188,4657 8982 10466 10227 6404 4416 5562 6289 3806 5113
189,9126 1212 9475 3806 3805 5562 2301 15119 5112 5113
190,10227 8666 5113 8638 4657 7581 4634 17955 5645 12469 
191,10068 8306 8638 4361 10227 3922 5645 5455 17955 197
192,8638 17955 12469 7496 5297 3922 197 4361 8982 2301 
193,189 197 192 8666 5113 4844 5297 10227 7581 12469
194,4019 8186 5297 17955 8179 5113 4657 7584 9224 10227
195,5143 6404 4844 4361 17955 6292 8666 4762 8638 1023
196,7581 6404 5645 8666 8638 12469 10227 5113 2301 10466 
197,12469 8666 7581 3565 6528 520 8982 2301 10227 8638
199,5896 4280 9477 8666 4410 2301 10227 5143 7581 4279
200,15120 15114 6404 12469 6530 10227 8309 4657 8308 8638
201,14847 10466 3806 4657 8635 5113 1023 8638 4627 10227
202,8261 3831 8259 10068 11371 8381 17768 3852 8384 10232
203,4280 197 192 194 8666 187 9461 12469 2301 8638
204,10067 10232 6018 197 6404 4657 8565 17835 15100 10078
205,4124 4361 4034 4199 17559 16224 4035 17735 16182 17732
206,4657 4658 5113 4844 12469 3529 8481 10466 4691 187
207,5113 4844 10227 10466 6404 6292 8481 3806 8638 7581
208,10466 5114 4410 8481 5297 6292 8638 7310 4844 5112
209,9203 9202 9208 9201 3565 9446 6526 8982 7581 3593
210,15120 15114 15102 15099 15100 4657 9203 3565 9202 9461
211,8481 8638 10227 5297 8186 5113 7581 14847 5143 12469
212,8638 2301 4279 6289 4762 1212 8666 5128 4696 5562
213,3806 4629 17951 3654 7495 6510 7493 8349 5560 3922
214,3828 14234 4055 6648 16312 9084 13106 17284 10685 2808
215,7887 7885 7884 4768 6156 7888 3834 5142 8414 6648
216,3565 7496 8982 3593 4629 3842 3654 5562 7581 5044
217,197 187 194 8638 8982 17955 12469 4844 5508 2301
219,9105 10118 4037 14115 11187 14872 3726 5289 8196 9605
221,197 8445 5297 8638 5113 8564 6289 7581 6404 18185
223,5561 3805 15102 12469 6404 15100 3569 15099 4844 6530
224,5113 8638 4634 7581 10227 4446 5560 12469 5276 187
225,8668 12469 2301 7581 4634 4657 8414 1212 4844 10227
226,8638 7581 4657 8666 12469 2301 4844 5560 5562 6404
227,12720 17369 11942 11834 4714 7870 2232 1535 11156 6530
228,4844 5297 10466 197 6404 4657 9461 3922 10068 194
229,7496 8179 12469 6289 4637 4844 15892 7493 3565 9205
230,4361 3922 17955 197 9224 15892 8982 3572 3565 10227 
231,17955 10232 5297 4361 3922 12194 3806 10466 14847 5645 
232,9334 12469 5142 2301 5897 737 8445 4280 8385 5143
233,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
234,9202 9206 8638 9201 7581 6289 8481 3565 8982 9208
235,8306 18150 8308 8666 12469 8982 10466 5645 8186 4844
237,197 192 187 194 8481 3922 4361 4691 15892 4687
238,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
239,8638 6528 10227 8666 8982 8414 7581 4634 5562 197
240,4033 4035 3922 5645 4361 4194 6289 5113 4279 9228
241,4410 6289 6228 10067 6359 10466 72 2301 4976 1023
242,6404 10227 4410 5562 4279 8666 5113 5560 8635 8526 
243,15100 15099 12469 15119 6526 6404 8666 6530 9303 15120
244,16661 3991 7495 4844 5113 4658 8841 8982 10469 9475
245,3105 5297 8638 8478 6292 4634 8483 4057 5114 12194
246,3565 3593 8982 7581 8638 5562 8404 12469 8984 9446
248,18096 379 18100 7688 11214 18092 5296 5142 18095 12038
250,10067 5044 5560 10166 12469 10227 5113 4446 5508 7581
252,15100 15101 15102 12469 8666 1212 5281 4977 6530 5005
254,383 11191 16184 15416 14847 2575 2290 8641 14839 5295
255,17955 3806 5297 4844 5294 8982 14847 4657 3565 197
256,725 8481 2301 1212 5113 8638 4844 5562 10466 5297
257,8306 8308 17559 9228 4361 4035 7699 16224 6289 7703
258,3572 3565 6526 9446 9199 10227 12469 6289 3566 8414
259,15114 12469 725 9461 7581 6404 1212 8666 5897 10227
260,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
261,5113 10227 5645 6289 8638 10466 17955 12469 4630 2301
262,10227 6289 8666 10466 6404 7581 5645 187 5562 4657
263,4657 7581 5113 10227 4762 9303 6404 9461 4844 2301
264,10227 8638 8982 6404 8666 6289 3565 10466 4844 3572 
265,3566 9303 12469 5562 3593 7581 9446 8638 8984 8666
266,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
267,17955 4359 8186 5297 7310 8481 5645 4069 4357 8473
268,10068 12469 5113 10227 6289 15119 7581 10466 9206 9461
269,4844 3901 8564 4748 5044 5296 5294 4629 15892 18185
270,3922 4361 5294 6289 6292 3806 5113 4033 12194 3827 
271,15892 14847 8854 8857 8853 6692 17951 3806 5645 194
273,6289 5113 6404 8481 4844 7310 4410 5562 3805 4057
274,5508 5561 3805 6404 7581 8982 10067 4657 3572 3806
275,8638 3565 9303 15892 4691 4696 17955 5296 6793 14847
276,12469 7581 3565 5113 3572 4634 8414 10227 9302 8638
277,6404 8638 12469 6289 7581 9461 4844 10466 197 8666
278,6289 5113 6404 10227 4844 8481 4410 8638 7310 7581
279,3572 3566 2301 12469 3593 8982 8668 8638 4657 197
280,5508 2301 5562 4762 724 6289 5142 5113 10466 6404
281,4279 5593 6404 9263 5897 8635 12469 8666 1212 7581
282,12469 8638 9446 6528 8666 3593 197 4657 5192 3572
283,12469 8483 5142 8638 4657 5113 15892 5645 8982 17955 
284,9228 4035 4968 6943 9103 17732 7496 9236 5926 10068
285,12469 8483 5142 8638 4657 5113 15892 5645 8982 17955 
286,10067 9461 4657 8666 189 724 8481 9002 7602 5142 
288,12469 7581 8668 8638 10227 5143 4634 3572 8982 3565
289,6404 10227 4410 5562 4279 8666 5113 5560 8635 8526 
290,12469 5508 8666 2301 3565 8638 8982 10227 9302 3572
291,4280 5297 6404 4410 17955 6289 10466 197 4844 14847
292,4410 5112 10466 8638 5114 4844 4279 8483 15892 4361
294,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
296,3922 6289 4361 17955 197 3565 3572 7581 6292 8481 
298,10566 7602 4728 9975 11733 4440 5602 10938 11303 3626
300,12469 4747 7581 4844 8638 8668 4657 6404 2301 8982
301,9303 5113 2301 7581 8638 7583 8635 4844 12469 10466
302,8668 7457 16365 9260 9111 5895 4977 5051 6237 5398
304,5297 8481 4634 6289 5113 7172 3807 4629 10466 8638
305,187 7581 7495 12469 5562 2301 9461 8666 5508 4657
306,12469 5297 4691 10227 15119 187 8982 8638 4657 18157
307,5113 10227 15119 4844 4279 6018 7581 12469 8635 4410
308,6526 8186 520 8984 5897 7592 9448 5645 4361 8982
310,5113 4361 15892 6289 9302 5112 3898 8982 8638 7657
311,4657 197 192 187 12469 15102 4034 5562 8666 7581
313,5297 6798 4410 8481 8982 6289 5113 8638 10466 6404
314,9127 6799 17436 15207 736 5693 8162 4500 3254 6782
315,4687 8481 5562 4410 5645 6289 5114 4279 197 4844
316,5113 10466 6404 10227 6292 4410 4691 12469 5645 8526
317,14727 10954 17559 16255 6432 9128 4220 4778 13266 6706
318,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
319,12469 8668 4844 6404 4634 9461 9448 4762 4279 1212
320,15102 5645 15100 15099 4657 5294 7310 9224 187 5113
321,6292 4361 5297 3922 4033 6404 4055 4070 4035 4280
323,1212 8526 7310 8445 7581 197 6404 17955 8564 10466
324,3922 8666 8982 8638 8481 7581 10067 4844 2301 18185
325,15119 12469 10227 7581 5113 5297 9461 6289 5508 3568
326,5294 6798 12698 15652 6889 6888 3081 5166 6784 6943
327,5695 5593 16182 3922 4279 4309 6309 9930 10466 5562
328,3572 3566 12469 9302 7581 2301 3593 8982 8638 8666
329,3922 6289 4361 17955 197 3565 3572 7581 6292 8481 
330,17836 10068 4127 4357 2301 8638 8666 4410 15119 8635
332,5113 8638 2301 5645 12469 4035 3922 4410 10227 10466
334,10227 8638 8982 6404 8666 6289 3565 10466 4844 3572 
336,17558 3922 4034 16224 6289 17559 8483 5455 9224 10227
337,4194 4193 4123 4035 8940 17559 9103 17735 4034 16224
338,4658 7581 10227 8638 5562 9461 4844 4279 1212 2301
339,6793 5610 17748 4627 10227 17750 8638 5297 8481 10466
340,6798 7662 7310 9126 5113 4762 8638 194 7661 5645
341,15114 5113 12469 9461 6292 4844 10227 10466 6018 7310
342,10227 4361 4410 17750 9302 6404 17748 8638 6292 4416
343,13325 4210 12194 15099 8724 13297 8924 9229 5296 11309
344,4737 5586 8586 5297 8984 6789 5672 7429 10080 14465
345,3565 12469 4280 15100 15102 6404 8638 4410 5562 6526
346,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
348,11733 737 11734 738 8515 16137 739 4034 189 15907
349,4194 4361 16224 17735 4199 3922 16182 9224 7703 4035
350,3898 8638 4629 3806 11214 10227 4034 15892 4357 9461
351,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
352,12469 9477 7581 8666 5897 4446 4691 15119 5508 4658
353,4634 4658 10227 10466 6404 8666 5562 9461 5113 4279
356,10466 7711 11220 15892 11218 8483 5645 8641 5508 5190
357,12469 10227 4844 5113 7581 4279 9461 10466 4657 2301
359,3922 6289 4361 17955 197 3565 3572 7581 6292 8481 
360,187 192 194 10466 1212 5562 6404 5700 17955 6292
361,11214 9461 10227 16373 2234 13325 9570 4446 8681 9104
362,5113 6404 14847 7662 10466 3827 4357 7642 3806 8982
363,9228 4657 7659 15458 7662 10068 7495 4035 5294 8308
364,10227 8638 8982 6404 8666 6289 3565 10466 4844 3572 
365,3922 6289 4361 17955 197 3565 3572 7581 6292 8481 
366,4658 189 192 187 3806 194 8982 4629 8666 5297
367,9093 5113 10112 9461 3806 4844 7354 13577 8911 9087
368,15237 17195 11786 8835 15606 18094 7674 18025 10638 5430
369,9461 6289 8666 6404 7581 4634 8414 10227 4657 15100
370,7581 10227 5113 8635 4410 4279 10466 6289 4844 12469
371,15100 15099 8666 15119 6526 4018 9461 7581 15120 9446
372,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
374,4634 5297 4703 10466 4844 9461 187 3806 6292 8982
375,8638 8306 6404 6289 4844 10227 5562 5297 4279 8481
376,10466 4634 17559 5114 4410 7310 6404 6018 8186 4361
377,15100 15102 12469 6404 8666 4410 6292 15119 4657 7581
378,3565 3566 8982 18098 3593 12469 4361 5113 6289 9014
379,10067 9461 12469 197 10227 4634 7581 6404 15099 5113
380,10068 4279 5113 4844 12469 8638 6404 17955 6289 8668
381,4634 12469 5562 4658 15100 9204 6404 5113 8666 10466
382,724 3529 10466 4748 5044 4627 8638 6796 4410 5645
384,4844 189 5113 5147 6289 566 4207 187 4627 8478
385,5297 15892 5896 8481 10167 5895 189 1212 5645 7583
386,5294 10024 8179 16530 10466 14847 6689 16506 7310 7518
387,10227 8666 4657 2301 4691 5143 6289 7581 8638 4704
388,4070 8638 10067 4280 10055 4279 3991 10227 10068 7457
389,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
391,197 192 194 7581 5897 2301 6404 1212 12469 8638
392,8668 10227 8638 10068 3565 6404 2301 197 7583 4844
393,10227 2301 10466 5143 737 15114 5113 3806 4279 4280 
394,8638 17955 12469 7496 5297 3922 197 4361 8982 2301 
395,4361 4124 4194 4193 8638 10068 12469 9461 3834 17559
397,6200 10186 11457 8347 16506 12037 7600 6926 16336 686
398,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
399,6404 9115 8667 4714 13842 14894 8425 5525 4346 11233
400,8638 6289 4410 7581 6404 5113 2301 3509 8445 14847 
401,3922 4034 17558 13918 9224 7581 4035 16661 5113 17559
402,4658 8666 2301 5113 3572 4728 12469 5143 5562 17955
403,521 5112 5695 5562 4658 4361 11191 15892 7581 4611
404,5143 8638 4410 8666 7581 6404 17955 197 1212 1023
406,18235 3898 4034 15892 18233 4035 4033 5297 11222 3572
407,4657 5297 5560 6289 12469 9461 8666 8638 8414 7581
408,5297 8666 5113 4410 5562 8638 17955 3572 7581 10227
409,4658 6526 3565 2301 4844 8414 3572 9461 10227 5562
410,8982 4844 5560 4657 4747 10068 6404 15892 6943 724
411,5297 10466 5562 6798 5508 5113 5044 724 6404 6289
412,4279 189 8666 1212 197 7581 9461 194 187 5113
413,6528 520 18096 4361 12469 7883 4634 8982 3593 8008
414,10227 5113 14847 6289 9014 13825 4657 4634 8481 10068 
416,12701 14465 5551 4803 7353 15801 16341 1535 8257 17490
417,2522 577 8008 8821 5542 8872 11366 12175 168 15164
418,11021 9498 7740 13097 16376 5814 6797 8979 12808 3951
419,10067 10466 3566 2301 8841 1023 7581 6391 6018 3805
420,6289 3922 5113 3565 7310 4034 6404 5297 3807 5560
421,4630 7496 3806 7493 8481 17580 10232 737 6510 13836
422,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
423,5562 7581 12469 10466 8668 6404 2301 7310 5113 5645
424,8638 2301 6289 4279 5897 5113 4280 10067 4762 4410
425,187 194 2301 8481 7581 9461 1212 17955 10227 15119
426,189 197 192 12469 5113 5297 8982 7581 9302 8638
427,3565 7581 8982 3566 8666 5297 4657 4844 9461 10227
428,4361 3922 17559 9228 7335 13918 9224 5562 7336 4034
429,5562 5113 8638 12469 10227 10466 3572 2301 6289 17955
430,5113 4687 4657 10466 12469 197 4361 5508 7310 8666
431,3565 5113 3572 17955 7496 10466 2301 8666 6526 5297
432,520 4728 7375 16724 7223 7347 9350 4480 18158 10910
433,15100 15099 12469 15119 15120 3568 4657 3569 6526 9461
434,5114 10466 6404 4410 5112 6018 8638 8481 6289 7310
435,15398 6807 6300 3974 12980 16376 10141 8873 18293 7883
436,6404 10227 5645 11734 6289 187 4416 5113 10466 11733
437,5896 5895 4279 12469 4634 4410 10227 4657 9104 8668
438,8666 3541 187 5280 3566 17766 11361 4630 8011 4696
439,5192 5191 10067 4658 11783 10843 8627 4634 5206 4751
440,5896 4057 5895 12469 762 4280 15119 16525 16532 9104
441,5012 5682 8162 3842 8179 9014 6289 5562 6099 7688
443,12469 4844 8668 7493 192 5645 1105 4359 10068 197
444,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
445,8186 6018 8638 11222 8481 6404 5113 5297 5645 3831
446,2301 3572 8638 17955 5113 3565 12469 4844 6526 10227
447,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
448,189 187 192 194 10068 10067 10227 7581 15119 4657
449,4634 4658 4280 10227 5645 6289 17955 8638 7581 9461
450,8638 5143 8481 10227 4410 8666 3922 5113 189 5128
453,4755 5113 5206 2301 8635 4279 5189 187 7581 5331
454,12469 8666 6404 9461 197 2301 4634 8668 9126 5897
455,6793 5645 6292 14847 10141 10466 5113 4410 10227 6796
456,4691 4696 5562 5951 4702 5294 4783 8984 4697 3541
457,11920 16427 9103 6545 10067 7146 16510 8186 5602 10055
458,189 192 197 187 4280 6292 4844 4657 7583 12469
459,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
460,4634 4658 10227 7581 12469 8666 10466 4279 5143 9461
461,6545 4440 6943 10572 10813 5554 16184 8261 9044 4737
462,9203 9206 8982 12469 9446 8638 7581 9208 7592 8414
463,3572 3566 3593 8982 12469 6526 8984 9448 7581 13845
464,5113 5508 10466 7581 3572 6292 12469 8638 5561 10227
465,4280 5113 7581 4844 12469 10466 6289 4410 5508 10227
467,10466 6289 12469 4279 8638 7581 5297 8635 7310 5114
468,6404 8186 5113 7581 8179 5297 4279 724 3805 4280
471,1274 12730 12966 7710 14332 1647 15309 6906 227 3794
472,189 187 192 194 10067 10227 7581 15119 4657 1212
473,10067 4634 8638 10068 5114 9461 4279 4844 6289 7581
474,4748 5044 4844 4629 4279 10067 5562 5560 5113 234
475,197 192 187 194 10067 8481 8638 1212 8179 8666
476,4361 3922 17955 197 9224 15892 8982 3572 3565 10227 
477,9206 15119 15100 15102 7581 1212 8638 3879 15101 8414
479,4657 4658 7495 7310 10466 2301 8666 8481 5142 5113
480,192 197 187 10067 10068 5508 9461 9446 7581 2301
481,4023 4179 10914 4210 16376 4343 9103 1915 8724 11300
482,11733 11734 232 737 735 5693 736 738 5700 724
483,3806 4629 6510 5560 724 6911 4634 3635 1943 5645
484,18185 4806 7602 7662 9208 5113 4024 10067 9334 9305
485,3566 12469 10227 7581 8638 5297 6289 10466 5113 5562
486,9199 9206 3565 3572 9204 7581 6404 4844 3593 4410
487,4687 17955 4696 10067 5296 5044 15892 5120 8179 8483
488,6404 12469 8666 5114 4410 10227 10466 7581 6292 8638
489,8854 16225 5863 8384 4536 2992 16785 4108 6639 10692
490,4033 4035 3922 5645 4361 4194 5113 9228 6954 6289
491,7657 7661 7659 8638 6545 15892 10466 8984 8982 4207
492,10227 8666 5113 8638 4657 7581 4634 17955 5645 12469 
493,7495 5562 5508 7493 5113 724 6289 3842 6404 3806
494,189 197 10068 194 8666 2301 10227 5562 12469 5113
495,5113 4034 10466 6292 4844 7310 10227 3922 8481 4035
496,5645 12469 9224 17955 187 10227 8666 7310 7172 5294
497,4708 4695 194 3834 3654 4010 4748 3088 7346 4357
