user_id,item_list
202,8261 8259 2103 10068 588 10232 3831 3972 5700 11734
203,197 192 4280 194 187 8666 12469 10067 1212 9461
204,8564 197 10067 8924 15100 9126 3806 8627 12469 4219
205,4124 4361 4034 17559 17558 4035 3922 17732 9224 9229
206,4657 4658 5113 10466 2301 3806 4844 12469 8638 9461
207,5113 6404 10227 10466 8638 4844 6292 14847 3806 8481
208,10466 5114 6289 8638 6404 5112 6292 4844 4410 8481
209,9202 9203 9201 8982 6526 8414 9208 7581 9448 3565
210,15120 15114 7581 15099 8982 15102 6404 9202 8414 9461
211,8481 8186 5113 10227 8638 14847 17955 5297 6289 10466
212,2301 8638 4844 6289 5142 5113 5128 8445 4279 8666
213,3806 4629 3654 3842 6650 5560 5516 1212 4630 5562
214,11047 3828 11063 14234 9084 3901 16769 13106 1693 5671
215,7885 7884 7887 6156 4768 7888 4691 6292 187 6648
216,3565 7496 8982 4629 3654 3842 3593 5044 17955 7581
217,197 194 187 17955 2301 8982 6404 8638 12469 4844
219,8179 14115 9105 9605 8196 12340 11220 14872 6043 12347
221,4844 8445 197 8638 7581 8635 6289 5297 6404 8526
223,3805 15102 5561 15099 6404 12469 4844 15100 7581 3569
224,5113 8638 2301 7581 5560 18343 4634 8481 197 8483
225,12469 8668 2301 8414 4657 7581 4634 1212 4844 10227
226,8638 7581 2301 8666 6404 10466 12469 4844 4657 5560
227,12720 11834 11942 17369 18054 5482 10582 5472 2400 12357
228,4844 6404 5297 197 2301 10227 10466 5645 8638 14847
229,7496 8179 4637 7493 6292 6018 12469 6404 4728 4657
230,4361 3922 17955 197 9224 15892 8982 3572 3565 10227 
231,17955 10232 5297 4361 3922 12194 3806 10466 14847 5645 
232,2301 12469 737 1212 8666 5113 197 8445 5897 4762
233,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
234,9202 9206 9201 12469 8638 7581 5113 6289 12194 5562
235,8306 18150 8186 8308 4844 5645 4279 4280 7310 3572
237,197 192 194 187 8481 3922 7662 17955 4361 6292
238,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
239,6528 8982 5113 7581 8638 15892 3565 8414 8481 8666
240,4035 4033 3922 4361 5645 9228 4194 6289 4279 5113
241,4410 189 8638 72 7602 5562 15892 10067 4967 8473
242,6404 10227 4410 5562 4279 8666 5113 5560 8635 8526 
243,15100 15099 12469 6404 6526 7581 4410 15119 8414 15120
244,16661 227 4361 3252 5113 8186 4057 16137 4070 3251
245,8638 3105 6292 5297 5113 4634 15892 10466 6289 5114
246,3565 8982 3593 7581 8404 3568 6404 8414 8984 7592
248,18096 12194 18100 18094 379 18095 8483 4657 8257 18092
250,10067 5044 8564 8638 5560 10227 197 3834 5113 5275
252,15101 15100 15102 5281 1212 7581 12469 4844 5005 3568
254,15378 5191 8618 16184 14839 6878 15205 11191 18096 9365
255,17955 5297 3806 3922 14847 8982 5294 9303 4634 4361
256,725 8481 2301 8638 4844 15892 5113 189 1212 6289
257,8306 8308 9228 4361 17559 3922 8186 16224 4123 7699
258,6526 3572 3565 8414 5562 4844 8008 9446 6289 9461
259,15114 725 12469 6404 9461 11733 1212 5897 7581 15101
260,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
261,5645 5113 8638 10227 6289 10466 6292 2301 8666 4361
262,10227 5645 5113 187 2301 9461 4361 8635 6404 189
263,4657 7581 5113 10227 2301 6404 1212 8414 6526 4844
264,10227 8638 8982 6404 8666 6289 3565 10466 4844 3572 
265,3566 9303 7581 12469 8638 5562 3593 4657 9461 3568
266,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
267,4346 7310 4357 8186 5297 4359 4018 14847 10469 3902
268,10068 12469 5113 6289 9461 10227 8638 9206 5562 15119
269,8564 3901 4748 4844 5113 4795 4279 5044 8483 5610
270,3922 4361 5294 6289 6292 3806 5113 4033 12194 3827 
271,8857 3806 8483 12194 14851 4657 4795 8854 8257 8853
273,6289 5113 8481 6404 4844 7310 8483 5562 5112 4057
274,5508 5561 3805 7581 1212 3806 8638 5044 2301 17955
275,8638 17955 3565 3572 5297 14847 5113 15892 10466 8483
276,12469 7581 8414 3565 3572 4844 8638 2301 10227 5113
277,6404 8638 4844 6289 7581 10466 8635 12469 9461 8666
278,6289 5113 6404 10227 5562 7310 8481 4844 5297 4410
279,3572 3566 8982 8638 12469 2301 3593 10227 8668 1212
280,2301 5142 5508 5562 6289 724 10466 5113 1212 4762
281,4279 9461 6404 8635 8666 5593 7581 8506 8564 12469
282,12469 8982 6528 197 9446 8666 3834 1212 5192 3805
283,12469 8483 5142 8638 4657 5113 15892 5645 8982 17955 
284,9228 8308 10227 4035 9236 4361 5562 7496 10466 7703
285,12469 8483 5142 8638 4657 5113 15892 5645 8982 17955 
286,10067 9461 4657 8666 189 724 8481 9002 7602 5142 
288,12469 10227 7581 8638 8668 8982 5113 17955 5143 6289
289,6404 10227 4410 5562 4279 8666 5113 5560 8635 8526 
290,5508 12469 8982 10227 8666 3565 8638 2301 3572 6526
291,4280 5297 6404 6289 10466 4844 4410 14847 10227 17955
292,5114 8483 10466 15892 5112 4410 5297 6404 4361 6289
294,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
296,3922 6289 4361 17955 197 3565 3572 7581 6292 8481 
298,9975 10566 7602 11733 10938 6513 14251 5602 11303 3626
300,4844 12469 7581 8638 8445 8982 2301 4747 8668 4634
301,7581 9303 5113 7583 6404 12469 10227 8635 7824 8638
302,6731 5398 7457 6234 5537 3584 7651 8111 9260 7885
304,6289 5297 8638 6292 3807 5113 15892 8481 197 4629
305,187 5562 7495 1212 8982 12469 9461 2301 5297 3842
306,12469 5297 10227 15119 197 4657 7310 18146 4691 17955
307,6018 4844 5113 10227 8635 4279 7581 6289 15119 4280
308,6526 12469 8186 8982 8414 5645 15099 5897 4762 17955
310,8638 5113 15892 4361 5297 8982 6289 4034 9302 14847
311,4657 197 192 187 15102 12469 5562 4034 4361 3922
313,5297 6798 8481 4280 10466 4410 8638 4844 17955 6289
314,9127 15207 6258 6782 17436 6799 1690 2505 1972 4500
315,4687 6292 8982 6289 5114 7310 3105 10466 4696 4844
316,5113 6404 6292 10466 5645 8666 10227 8638 5562 2301
317,14727 4778 10954 7785 17559 15512 14312 9609 7329 12406
318,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
319,4844 12469 8668 10227 8638 9461 10055 5142 4634 7581
320,5645 15102 15099 15100 6404 187 8414 6289 12469 10227
321,4361 5297 6292 3922 7310 1212 10227 8478 4034 4280
323,6289 17955 4844 10466 8526 197 8445 6404 1212 8564
324,3922 8666 5189 8982 2301 10227 8481 18185 8638 5120
325,15119 12469 4844 5113 3568 10227 6289 5297 10466 8635
326,5114 6888 6798 5297 14879 4410 5294 3611 3081 5834
327,5695 16182 3922 4309 10466 5593 16224 6824 9715 6309
328,3572 3566 7581 8982 9302 12469 8638 10227 3593 5297
329,3922 6289 4361 17955 197 3565 3572 7581 6292 8481 
330,17836 8638 8666 2301 187 8483 15119 4410 5112 4728
332,8638 5645 10227 3922 5113 4035 6292 4844 2301 4361
334,10227 8638 8982 6404 8666 6289 3565 10466 4844 3572 
336,17558 3922 16224 5455 4034 4365 17559 4035 8483 9224
337,4123 4194 4193 4035 4771 3922 18360 4034 5554 4361
338,4658 7581 10227 4844 9461 1212 8638 6526 6404 5562
339,6793 5610 17750 4627 10466 14847 8638 17748 5113 5112
340,6798 7662 5113 194 9126 4657 7661 15892 10067 8638
341,15114 6292 5113 9461 4844 12469 10227 10466 8635 15101
342,17750 6404 4361 5113 10227 8638 17748 4410 17955 8982
343,13325 13297 4210 8825 4190 12181 17951 5169 14780 4352
344,5586 5433 4737 5672 4379 2386 1535 6430 7671 10080
345,3565 4280 15102 12469 15100 6404 8982 4844 8414 8638
346,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
348,11733 738 15908 11734 16137 737 8515 4844 739 15907
349,4194 4361 3922 16224 16182 7703 4034 17735 4035 9224
350,3898 10227 4629 11214 5297 3806 9461 6526 4034 17955
351,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
352,12469 9477 6404 4634 7581 8982 8666 4446 15119 4657
353,4634 4658 10227 8666 6404 9461 10466 8414 8982 5113
356,11218 11220 15892 5562 5508 5560 5297 3901 7172 3834
357,10227 4844 12469 7581 10466 5113 2301 9461 3572 3565
359,3922 6289 4361 17955 197 3565 3572 7581 6292 8481 
360,192 187 194 5562 1212 10466 17955 6292 5508 5297
361,11214 9461 13325 2234 17039 17405 8564 3105 14617 5599
362,5113 4844 10469 10466 4346 14847 15892 4357 6289 10141
363,9228 7662 7659 15458 8638 12815 8519 7661 5455 4035
364,10227 8638 8982 6404 8666 6289 3565 10466 4844 3572 
365,3922 6289 4361 17955 197 3565 3572 7581 6292 8481 
366,4658 189 192 187 8982 3806 194 17955 4629 5297
367,9093 10112 13215 4783 725 5416 5678 10078 4653 9465
368,15237 379 17195 5777 7415 7346 10638 8835 15238 7878
369,9461 6404 8666 6289 8414 15101 8635 7581 197 1212
370,7581 4844 10227 5113 6289 8635 4410 4279 6018 10466
371,15100 15099 8666 7581 6526 9461 4018 15119 9448 6404
372,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
374,10466 3806 4691 9461 5297 5113 4703 187 4844 6292
375,6289 6404 8306 8638 10227 5297 6292 10067 4844 8666
376,5114 6404 10466 3922 8186 4361 4410 17559 2301 5112
377,15102 15100 12469 6404 7581 6292 8638 10227 4844 1212
378,3565 3566 8982 18098 2301 6289 9461 5297 15892 5562
379,10067 9461 197 6404 8666 189 8414 15099 5113 15101
380,4279 4844 10068 8638 12469 5113 6404 6289 3565 17955
381,4634 12469 5562 4658 9204 15100 8982 7581 6289 6526
382,724 10466 3529 4748 4627 4844 6796 4410 8638 10227
384,4844 8638 5113 6404 8982 6289 8478 566 4410 7310
385,5297 8481 15892 4410 8186 4280 5895 5455 5645 189
386,16530 5294 10024 16240 8179 16219 17870 8668 4591 9735
387,8481 4657 10227 2301 10067 9461 4704 3565 8638 10466
388,8638 4070 10067 10055 8666 3991 4279 7457 8242 4446
389,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
391,197 192 194 7581 8638 1212 6404 2301 10227 5897
392,3565 10068 3572 8638 10067 12469 8668 1212 10227 8414
393,10227 2301 10466 5143 737 15114 5113 3806 4279 4280 
394,8638 17955 12469 7496 5297 3922 197 4361 8982 2301 
395,4361 4124 4194 4193 3834 12469 5887 17732 3922 7326
397,10186 11457 6926 8347 8535 8349 10726 18212 6028 3816
398,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
399,9115 5189 10575 530 11233 6648 6903 8203 4151 2519
400,8638 6289 4410 7581 6404 5113 2301 3509 8445 14847 
401,8483 3922 7581 4034 17558 4365 4035 9224 5112 6289
402,4658 8666 5113 8982 2301 4728 12469 5562 5196 10067
403,521 4361 5112 197 15892 5142 16185 7581 5695 5700
404,5143 8638 8666 7581 1212 10227 5113 4410 3565 3572
406,3898 18235 4034 18233 5297 4035 15892 18096 4033 4361
407,8638 5297 5113 8414 4361 14847 4657 5560 4634 6404
408,5297 8666 5113 8638 10227 5562 17955 3565 4844 3572
409,4658 3572 6526 8414 3565 9461 8638 10227 4844 5562
410,4747 4844 6404 4629 5560 4657 8982 3834 8666 9461
411,10466 5297 11733 5113 5562 6798 6404 6289 5508 8982
412,189 4279 197 7581 187 1212 8638 8666 194 8414
413,6528 520 18096 12469 8982 4634 9446 8008 8414 3565
414,10227 5113 14847 6289 9014 13825 4657 4634 8481 10068 
416,4379 1535 5551 16341 11060 6900 4803 7353 15800 15710
417,2522 168 9033 8008 577 5533 6955 16329 15164 6497
418,18201 8523 9498 16376 11133 11890 10409 10412 11902 841
419,8638 5562 10067 189 7581 10227 6391 6292 6228 1212
420,6289 4034 3922 5113 6404 3565 5562 4844 4361 5645
421,7496 4630 7493 3806 17955 5700 8481 724 737 1212
422,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
423,5562 12469 7581 8668 2301 3805 5645 10466 4280 9461
424,8638 2301 6289 4035 4279 5897 8445 5113 7581 8666
425,194 187 1212 10227 10067 2301 8638 4657 17955 5297
426,189 197 192 12469 8414 5113 7581 5297 8982 17955
427,3565 3566 8982 5297 7581 8666 9461 8414 6526 2301
428,4361 3922 8483 17559 9228 7335 7325 7336 16181 13918
429,5562 2301 6289 5113 10227 10466 9461 7581 8638 5142
430,4844 4687 4691 5560 15892 9302 12469 8666 5113 4693
431,5113 5297 7496 3572 3565 10466 17955 4844 8666 6289
432,7353 4480 7223 12592 16724 7376 5336 8075 4310 7347
433,15100 15099 12469 15119 15120 3568 6404 9461 7581 4410
434,5114 10466 6404 5112 4410 6289 8214 6292 4844 8638
435,15398 8473 12194 18329 6300 5190 7642 9103 15120 18293
436,5645 6404 10227 8635 6289 4410 5113 8638 187 4416
437,5896 5895 10227 4280 4279 7353 4410 3565 5560 4657
438,3541 13837 3542 6176 5940 3566 5280 7579 2776 2981
439,5192 5191 10068 3897 11783 5455 10067 9461 4629 4657
440,5896 5895 16525 4720 16532 8526 16534 15119 4057 762
441,5682 5012 8162 9014 16278 1212 8179 75 10843 6780
443,4844 10227 14353 7581 12469 3991 10067 9461 4634 3572
444,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
445,8186 6018 8481 5297 6404 5113 8638 17955 17791 4629
446,3572 2301 8638 10227 3565 17955 5113 6526 5455 8666
447,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
448,189 192 187 194 10067 10068 5560 10227 17955 15119
449,4634 4658 4280 10227 5645 8638 17955 9461 6793 8481
450,8638 10227 8481 189 8666 10067 5143 187 3922 4361
453,5189 6793 2301 4755 5113 5206 6404 5202 7581 8638
454,12469 8666 6404 9461 197 4844 8526 5897 8668 5113
455,6793 5113 10466 4410 14847 4627 10142 6292 17955 3834
456,4691 4696 4693 3105 17955 3806 5275 5297 5650 8982
457,11920 5297 9103 16510 8186 13918 17472 3923 7199 6812
458,189 197 192 187 5297 4280 6292 4361 7310 4844
459,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
460,4634 4658 5113 10227 5143 6289 10466 9461 8666 7581
461,5554 10572 15908 5671 10914 8261 7662 17369 3805 6943
462,9206 8982 9203 12469 7581 8414 9446 7592 9208 8984
463,3572 3566 8982 6526 12469 3593 7581 8414 8984 9448
464,5113 5508 10466 8638 4844 3805 6292 10227 6289 7581
465,4280 5113 6289 4844 8638 10227 5508 12469 10466 5645
467,6289 10466 7581 6292 8638 4844 5114 12469 5297 4279
468,6404 8186 5113 4279 4280 8179 4034 5297 5645 15099
471,14332 1274 12966 15309 1647 15756 12730 18098 10401 3579
472,189 192 187 194 10067 5560 10227 17955 15119 5297
473,10067 4634 4844 10466 6404 4361 8638 6289 197 2301
474,4748 4844 5044 5113 5560 10067 6289 10466 4279 6404
475,197 192 187 194 8481 17955 1212 10067 5562 4279
476,4361 3922 17955 197 9224 15892 8982 3572 3565 10227 
477,9206 3879 8414 7581 9201 15101 15100 8982 15119 8638
479,4657 4658 7495 10466 5113 15892 8982 7493 10067 14847
480,197 192 187 9461 5508 4844 8666 8982 4657 8414
481,4343 15841 4179 4490 4210 9103 4035 4023 6344 4034
482,11733 11734 737 232 736 738 735 15908 5693 6952
483,3806 4629 6650 5560 1212 4630 5562 724 5297 3922
484,18185 197 7192 6404 14353 4806 12852 12355 7602 17988
485,3566 12469 10227 8638 5297 7581 6289 5113 5562 10466
486,9199 9206 3572 3565 6404 7581 9201 12469 9204 4844
487,17955 5297 4696 4687 3922 3514 5562 10067 3516 5296
488,6404 10466 6292 8666 7581 8638 10227 5114 4410 6289
489,8384 8854 1914 126 10003 9073 7664 16225 4536 13767
490,4035 4033 3922 4361 5645 9228 4194 6289 5113 13918
491,7657 7659 7661 8982 14779 8638 6510 8984 15892 5113
492,10227 8666 5113 8638 4657 7581 4634 17955 5645 12469 
493,7495 5562 7493 5508 10466 724 5113 3842 4634 3806
494,189 197 194 10068 5297 8982 5113 4728 2301 7496
495,10466 6292 4844 5113 8483 4034 10227 8638 3922 4035
496,5645 10227 187 17955 12469 8635 9224 5296 4657 8982
497,194 3654 17558 4708 8202 11733 3852 4695 4748 3921
