user_id,item_list
155,3127 14163 15168 18423 14948 1382 3216 12383 17685 16061
156,18277 4302 6413 3833 10726 8672 5715 7126 13535 8286
157,17990 2580 3267 11728 4494 12259 7624 2578 14515 258
158,4006 10531 6182 6697 14491 6731 5031 6726 6734 14769
159,5962 11636 8289 3035 9907 5026 16822 12 13734 6849
160,9053 5453 133 538 15856 15641 12541 10993 7123 14798
161,8737 13638 11448 11768 1814 16239 16072 1591 9065 13618
162,7137 18176 9009 11288 14959 10458 3350 8794 11502 8151
163,18494 6068 6160 6161 6162 6163 6164 6165 6166 6167
164,8597 6128 8250 560 6363 538 14110 4044 15738 4932
165,891 13945 9894 8969 1480 1668 11446 14927 14092 2823
166,11902 7045 8054 7169 14986 1121 2381 16475 3473 7901
167,16265 11432 15874 17355 9997 16640 12831 13481 11441 18057
168,4867 15293 10180 12099 12320 14325 9191 3171 9426 5780
169,14509 11086 17618 6011 7926 13784 6868 8054 8055 3772
170,3877 15003 7683 4485 9940 10563 3536 6985 16717 3448
171,751 3894 2590 2587 12714 15034 5754 12607 13757 4580
172,501 2556 500 592 11646 10382 2585 17262 506 1169
173,11368 9420 2137 12930 16874 2417 8693 10630 8002 2747
174,1821 16054 9368 10881 16998 17186 16809 13745 5980 18494
175,5608 5606 17703 12959 17702 5871 3261 3473 14499 2267
176,2509 3755 8860 7781 11969 11226 4571 8802 13636 3040
177,15120 1229 5187 2426 15154 12211 979 990 17569 10939
178,8283 1144 8880 15609 1816 10995 13079 14384 16261 12169
179,8654 7638 12284 10327 333 4173 290 15489 13969 1853
180,18166 14049 11115 17417 9998 8657 12062 10954 13292 15163
181,2046 15927 16070 15694 13064 944 8338 6163 6159 6160
182,3407 5558 13289 11433 12131 3414 17194 14063 2436 11983
183,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
184,1427 6300 5514 17773 15348 7022 15246 1106 5935 1126
185,7443 14986 2381 1282 3473 7901 12518 16651 5781 2541
186,4682 9089 2672 3460 7169 18471 14944 6168 6169 6167
187,4361 3922 17955 197 9224 15892 8982 3572 3565 10227 
188,15551 13794 177 13789 11495 1670 11501 11526 2019 11087
189,2003 5674 18485 8545 16485 5026 4500 17440 17028 2264
190,10227 8666 5113 8638 4657 7581 4634 17955 5645 12469 
191,11186 7743 4508 12861 12873 11875 1138 13679 1747 14037
192,8638 17955 12469 7496 5297 3922 197 4361 8982 2301 
193,16397 412 411 7387 15580 1401 13004 7035 15063 3430
194,2162 14299 14796 18132 14026 12367 14825 2117 1388 13964
195,14197 14520 12370 13284 8144 14691 9997 8233 11665 4745
196,7581 6404 5645 8666 8638 12469 10227 5113 2301 10466 
197,1546 2019 6317 15491 13305 4171 10033 4175 17685 12024
199,17124 5224 6399 11928 260 3392 7637 2204 13494 12223
200,15120 2775 7277 1468 9217 10034 15001 16658 2476 8001
201,17899 15145 9420 10255 3200 12488 16874 13249 16682 14482
202,16557 6975 544 9172 9139 12872 2104 17675 15901 11091
203,6128 8245 8528 12642 5696 4372 784 6450 15408 8150
204,18371 13468 2355 10626 12554 14468 11319 17016 10616 2763
205,8476 13967 10331 7800 17108 11913 604 1897 13113 3471
206,15551 11495 13096 11087 7125 12381 16239 1958 1327 279
207,5365 8565 8397 8789 18268 2990 17781 114 13028 2735
208,18236 11757 13641 4576 14236 16781 7908 18055 14127 17248
209,9837 11903 3139 9841 11330 16352 2069 2238 17712 9838
210,15120 5615 8440 18176 18180 1498 11046 12283 12304 2642
211,13438 14818 16848 3035 8366 2603 14237 18314 5180 3162
212,13875 13793 14829 2336 17513 3150 14421 9435 185 16759
213,17414 403 14266 282 17535 9966 1015 17822 14553 13912
214,14234 11063 4249 8839 15912 5776 2436 8679 11320 6469
215,8310 5265 3430 16576 12831 2982 2678 10289 5676 4668
216,13269 17603 6596 10557 12545 1381 10329 16497 3243 11034
217,13324 16074 5965 5188 10027 18029 17469 15199 16851 1697
219,12024 12554 15562 18494 6165 6160 6161 6162 6163 6164
221,460 1322 15887 2032 7990 14009 13991 3130 1699 424
223,8043 8283 8064 224 15260 5986 15261 15532 12364 16612
224,11765 7734 15600 13458 2939 7010 3430 11045 839 13560
225,4274 1799 13491 3646 1004 13749 2329 1051 17922 17924
226,12059 12256 18207 4591 7669 12388 2277 961 5900 11863
227,7870 889 15157 15136 10973 6464 6605 2847 10006 7448
228,8895 13145 412 15845 7236 16467 17902 13152 16445 15063
229,4706 2847 13079 8739 13563 9527 9518 13401 4587 15086
230,4361 3922 17955 197 9224 15892 8982 3572 3565 10227 
231,17955 10232 5297 4361 3922 12194 3806 10466 14847 5645 
232,6958 5031 16433 14806 567 2149 5334 4569 12026 17513
233,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
234,1151 11169 18113 6869 14689 2687 9372 15580 15576 13634
235,18150 2438 2624 2626 16192 9248 2308 5630 10809 7403
237,15326 14697 931 13866 15965 18011 15442 7169 15086 299
238,4361 17955 5297 3922 4657 8638 15892 4634 8982 7496 
239,12381 3127 1462 873 11076 11997 14229 12001 15168 14948
240,9749 11686 1827 16489 12305 9425 18339 9397 6163 6164
241,6937 1600 13228 14381 1733 870 1520 2368 10 6208
242,6404 10227 4410 5562 4279 8666 5113 5560 8635 8526 
243,9420 13967 15766 7638 3389 5917 2408 15355 14679 5959
244,2875 17407 2876 12645 11857 10355 13145 4428 9544 16670
245,12878 2649 15511 2349 13588 9281 1501 3347 10149 11368
246,12994 635 7927 13096 387 12375 9420 15844 12455 2956
248,5419 15293 7951 5063 11736 13510 6401 16397 16396 17696
250,652 9329 15832 2356 15453 6124 7011 14734 11383 1958
252,9739 421 8722 13076 8054 12305 4274 15279 6308 18432
254,12123 1349 12066 917 10353 9365 7760 17378 14258 14489
255,3436 16832 16625 16628 17991 6940 11606 3671 13841 3800
256,725 642 16786 14679 2980 6924 6994 12424 10299 15189
257,11472 11853 4914 14427 1387 1120 10791 17281 9782 8615
258,3200 14919 18494 6165 6160 6161 6162 6163 6164 6166
259,725 7781 3441 12802 12881 1232 7778 2113 7847 13025
260,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
261,14777 14033 17028 14745 14917 2555 906 16066 15874 16260
262,8097 10376 14434 16270 460 18282 909 10273 1596 2925
263,5509 17867 10037 12571 3127 1600 13074 8801 4271 5949
264,10227 8638 8982 6404 8666 6289 3565 10466 4844 3572 
265,16189 13863 5534 7039 3148 1010 258 1616 12180 12160
266,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
267,3453 15844 10255 15492 17254 9866 2621 11638 16038 98
268,4372 4605 5246 15845 1344 9944 5884 9144 10998 4560
269,4883 15518 661 16181 4108 6791 11260 17652 5949 12644
270,3922 4361 5294 6289 6292 3806 5113 4033 12194 3827 
271,11870 8629 5482 5483 12445 5985 5720 10369 15116 15666
273,8391 17375 10675 4522 1317 18020 6380 8235 17914 7450
274,15846 10291 6743 803 14080 1198 5109 17185 9238 10421
275,5784 1932 16017 7898 14041 14673 1213 12707 4296 16851
276,17713 457 18307 6029 15514 7222 7668 834 12878 14399
277,9035 13348 4518 6468 7596 13226 10168 4413 8926 6419
278,548 8733 11567 14924 12524 13675 4390 9249 7712 9490
279,8693 13084 15965 2863 16694 9778 16848 3466 12108 11812
280,17641 2843 1528 17302 15422 10602 1452 16172 15305 5638
281,5728 18371 292 15863 17088 14396 11977 6437 15670 13406
282,14798 5728 12970 9479 14833 7317 8458 17715 13466 11903
283,12469 8483 5142 8638 4657 5113 15892 5645 8982 17955 
284,17440 7736 13688 12239 18494 6161 6162 6163 6164 6165
285,12469 8483 5142 8638 4657 5113 15892 5645 8982 17955 
286,10067 9461 4657 8666 189 724 8481 9002 7602 5142 
288,5576 2008 5807 16835 10429 4819 11180 18312 13607 4911
289,6404 10227 4410 5562 4279 8666 5113 5560 8635 8526 
290,4931 10080 4578 3762 5306 5439 10211 6935 10034 4876
291,145 1150 1147 8167 3159 18002 6371 13270 11100 16564
292,15218 3268 14355 18347 2038 4579 2448 10514 14820 1007
294,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
296,3922 6289 4361 17955 197 3565 3572 7581 6292 8481 
298,6863 17919 15880 4941 2763 18494 6166 6161 6162 6163
300,10057 14485 12677 12976 7397 10708 18012 10623 1327 17233
301,6273 6439 2924 6426 12978 9172 15971 13009 12997 12992
302,13783 1670 2228 18494 6161 6162 6163 6164 6165 6166
304,9447 5946 6198 11028 16730 9484 3039 12812 8607 16019
305,12257 7317 5016 6337 18166 4494 9281 5225 5288 4949
306,2917 18371 3339 14975 387 689 7927 18367 13543 2110
307,13343 2091 7927 16061 15844 11943 12994 17907 16001 13448
308,12224 4228 5577 11681 133 6258 766 15960 11321 17616
310,3458 17335 6664 12413 1741 14018 15361 15364 1820 7267
311,4638 6274 15141 15249 3385 13179 1353 638 14915 4868
313,910 8274 7619 8316 17013 323 15321 1154 11713 15163
314,4500 17436 17027 12359 1225 2344 6170 6164 6160 6161
315,8843 4251 1313 10403 3181 10351 4606 9978 12875 17378
316,6601 8897 9759 469 16840 18053 10727 14246 2251 5635
317,10954 12633 1200 2486 18441 18494 6165 6162 6163 6164
318,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
319,3148 2687 14512 12492 10622 10309 17910 13293 13588 17901
320,14955 18172 8339 17929 16484 13286 8887 6909 16756 17754
321,3621 15525 6533 5065 4168 10566 6703 8691 646 8632
323,8289 13393 16021 3470 12302 7109 17260 7520 15057 6247
324,145 4821 4822 17314 14413 16152 2816 6386 14249 11264
325,15119 9712 9684 14266 11641 8689 14438 2431 11624 8573
326,14663 14069 8276 15525 1760 7488 17490 3405 11743 535
327,15417 4108 6791 17652 5949 12644 4829 2175 15757 15346
328,15835 2440 16811 13096 17284 11510 13438 9915 17543 318
329,3922 6289 4361 17955 197 3565 3572 7581 6292 8481 
330,12386 1964 2337 13236 1431 2847 10792 13454 18448 2156
332,16341 16657 14045 4855 15731 7181 15796 602 3741 4457
334,10227 8638 8982 6404 8666 6289 3565 10466 4844 3572 
336,16646 5567 13878 9430 14450 15693 12303 11028 11521 6312
337,4852 16214 7506 10788 5757 9388 11884 13347 3016 14831
338,16405 1290 8614 10262 13361 9573 10393 9537 14164 14458
339,14266 309 11496 2381 13615 18478 8121 7929 2256 11122
340,13749 10219 1349 700 18316 6709 5750 6533 8074 18055
341,460 319 6620 12879 290 1501 18473 11323 286 7271
342,4250 17747 17799 2918 360 15804 11167 10900 10065 11014
343,14039 15163 12025 15063 12282 12395 1560 17379 789 12241
344,3285 17703 15568 6771 11370 15580 2046 9574 17379 11511
345,98 10222 12854 3688 17361 17094 5134 961 17724 6671
346,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
348,9685 3370 10858 13760 17156 5917 10768 15536 1942 12459
349,2188 14092 12110 15351 14425 11511 1513 9061 18490 14854
350,848 15179 13021 8135 11886 7929 15702 8693 16726 15213
351,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
352,4945 16277 13450 8974 9020 7342 11508 17651 18042 12574
353,18175 7197 17996 15488 5448 16453 10367 7809 14974 414
356,10782 12812 9368 16485 7744 1003 1231 14832 18004 15985
357,16292 1498 8887 9589 11413 3434 5019 12871 1909 12391
359,3922 6289 4361 17955 197 3565 3572 7581 6292 8481 
360,9098 18209 6098 11240 9918 4475 8950 9189 7393 538
361,848 13021 8135 11886 7929 15702 16726 11323 600 16994
362,17035 9063 1409 12953 14599 2401 15500 16309 1393 17480
363,5766 10298 12464 13268 11421 17375 18088 9761 9123 18492
364,10227 8638 8982 6404 8666 6289 3565 10466 4844 3572 
365,3922 6289 4361 17955 197 3565 3572 7581 6292 8481 
366,6286 6660 7536 15512 9226 644 15653 13116 13554 3042
367,9093 16654 15208 5180 13430 6167 6161 6162 6163 6164
368,17195 7760 2966 10761 4173 18494 6167 6162 6163 6164
369,3485 15213 15548 15214 7929 2687 14918 8689 14832 17947
370,9987 15797 134 10204 11603 13328 2707 693 18209 9189
371,12863 6308 6568 17901 9089 11207 1680 15504 9023 9493
372,8638 6289 197 2301 8982 3565 5113 8666 12469 10067 
374,12131 3701 8147 2340 10448 14491 9568 4566 11014 16865
375,16772 11206 11204 12816 11205 8420 9900 11483 3448 4566
376,7515 6914 8988 15519 16455 947 13937 13300 483 2013
377,1815 14580 1982 3163 8561 15695 7761 3268 7782 7929
378,5273 14512 3033 6241 13146 16015 13044 355 7010 13494
379,2184 6033 4477 11555 1995 11496 16561 13434 18409 460
380,18175 13694 9480 6752 11186 4753 2588 5495 2965 2732
381,553 9894 4901 15110 581 8046 13921 1119 11705 626
382,724 5273 8725 1595 11974 7371 8032 1935 9940 8385
384,11624 18361 2198 13787 14144 10427 14292 16239 13907 1354
385,8113 1795 13177 882 8553 16092 16453 17146 17145 16338
386,15984 15428 16087 957 6604 1652 2095 9493 17527 17330
387,12775 16419 7847 7100 3938 11238 4073 13740 599 9220
388,5026 18494 6166 6160 6161 6162 6163 6164 6165 6167
389,8638 10067 5113 17955 12469 4634 4657 2301 8666 15892 
391,16781 11365 6910 6914 5575 2746 7471 13996 16260 10857
392,16973 13869 697 18430 12835 785 15407 8438 10996 11552
393,10227 2301 10466 5143 737 15114 5113 3806 4279 4280 
394,8638 17955 12469 7496 5297 3922 197 4361 8982 2301 
395,673 16035 17920 8059 8908 13066 893 243 1121 11275
397,11457 16336 11103 3449 179 15615 12863 16045 10646 6166
398,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
399,16022 18494 6158 6160 6161 6162 6163 6164 6165 6166
400,8638 6289 4410 7581 6404 5113 2301 3509 8445 14847 
401,14396 6078 12878 3485 15092 11831 13462 1779 1748 11180
402,12928 17259 9189 6456 14798 6987 18017 11991 1403 11517
403,11485 8130 14019 14022 17263 9063 17028 16029 2991 10069
404,14690 16330 12682 10204 10273 2299 1102 11578 7271 13793
406,18235 18233 7183 16922 1340 2153 13021 198 5094 2517
407,3631 10630 16512 16525 15396 10298 61 5777 2661 2846
408,16343 3483 9663 911 13111 9155 12440 12068 17027 322
409,7366 14266 309 516 17510 17076 5962 2381 17910 2137
410,13676 3637 1891 12710 5183 14875 14072 14441 3096 11669
411,9092 9486 4436 9491 12192 11102 3110 7260 10761 17820
412,11345 8076 8616 9447 10380 7096 5946 11028 30 16730
413,831 1714 8047 17253 13634 12319 766 5423 14060 2401
414,10227 5113 14847 6289 9014 13825 4657 4634 8481 10068 
416,13016 6840 15880 10445 1901 2026 18494 6164 6160 6161
417,9412 5574 16329 12658 4857 10024 10022 15164 12968 11147
418,18142 15601 16439 13267 1154 493 175 14757 6000 6607
419,11496 2318 13179 1201 6031 15970 12111 133 2182 1150
420,13853 17984 14309 13916 5982 7093 15745 10708 2685 9284
421,18044 7861 6470 12716 14646 12388 11156 825 9624 2190
422,4361 3922 8982 17955 5562 10466 4657 6289 3565 5113 
423,14798 6792 17138 11660 488 9325 15723 16367 15742 12057
424,4906 11445 4891 15220 3823 16735 3096 12653 4927 16422
425,14581 1402 16431 12827 1778 17276 16690 14791 13549 10768
426,5908 16333 6097 13783 13941 9861 17725 7541 15991 6940
427,5211 4530 8355 11951 13847 9647 17827 18349 7652 15693
428,30 13713 1390 16258 14520 1282 7230 2975 4903 473
429,15309 2782 12250 2795 14640 12163 5756 17484 14643 12897
430,717 14669 1441 16120 9990 2230 13294 11913 14512 3213
431,6389 9036 10497 4855 15688 2783 162 7330 155 14055
432,13409 12581 1821 8742 17018 18494 6162 6163 6164 6165
433,16324 516 9420 13967 15766 7638 12959 931 13688 15355
434,5253 15713 3758 9578 9895 2010 2617 10374 11352 12344
435,14481 11033 6166 6160 6161 6162 6163 6164 6165 18494
436,6840 13009 16923 12393 11632 107 4962 18362 6620 17018
437,1152 16495 848 8738 13634 18412 177 15775 13249 608
438,290 2264 15208 6166 6161 6162 6163 6164 6165 6167
439,12604 5962 12024 4577 767 11913 14854 9723 14933 11934
440,16521 16533 15981 9681 14041 6624 16049 773 9514 15979
441,13758 15515 8162 12541 7422 10015 16797 4893 10770 6438
443,3326 1096 3242 185 173 15821 506 10210 14508 504
444,8982 4634 4657 3806 17955 5645 8638 4361 15892 197 
445,9559 3415 9776 1630 14439 8113 17026 17035 11022 18380
446,12143 1888 10759 16054 17682 14447 14950 8743 15551 4821
447,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
448,12265 7656 11616 1434 10996 14396 15356 16942 16989 15911
449,12303 3416 8188 11851 16772 4523 14921 6433 9091 8740
450,18156 88 12464 13688 8728 5788 96 5796 10659 14483
453,3886 14777 2065 10221 12427 11904 6124 8115 12432 7833
454,107 2095 11678 14916 15007 17494 214 1010 7164 3325
455,2605 13618 12448 8899 9674 4752 11271 1270 14829 14585
456,4587 7212 15622 5959 15254 1644 837 73 331 1348
457,16510 13572 16772 2152 882 8105 7053 3692 7451 11638
458,9828 513 9308 4871 15611 14000 9822 18131 11876 18133
459,8638 3572 8666 5142 10067 2301 17955 7581 6289 8982 
460,5090 18115 2188 3895 16728 8368 3199 5532 17254 2935
461,3389 18314 8573 16848 1320 4374 10759 7929 12305 11583
462,9206 9682 12068 5349 14671 15169 3323 15750 12610 16369
463,15821 7053 6310 18492 314 2209 14683 3258 267 11457
464,1190 14666 15240 17221 13732 138 461 13422 18376 16858
465,394 8155 209 3203 13448 4477 1129 17460 1447 11379
467,10244 626 12647 9815 12619 2917 3116 13901 11020 5605
468,13586 1778 1645 1479 15950 17947 6169 6164 6165 6166
471,12966 1274 14060 16557 15365 1453 408 3694 14127 4606
472,16942 16989 15911 13676 1540 10768 18494 6165 6162 6163
473,14797 8350 13867 7448 14060 13334 16557 14398 15365 1453
474,2915 9905 16485 18494 6167 6162 6163 6164 6165 6166
475,7317 5016 6337 4494 5225 5288 15217 8162 18029 16740
476,4361 3922 17955 197 9224 15892 8982 3572 3565 10227 
477,3879 12019 16675 3414 1786 13397 16757 16189 18273 13399
479,16035 5533 12535 6980 17000 13197 9752 2282 4201 5986
480,18166 5258 2565 13256 11969 3755 2111 3147 653 11514
481,18461 2408 16859 15956 12618 18015 7807 12769 15407 1416
482,4574 15019 17907 17979 14673 8005 12927 7010 14823 9653
483,1982 11426 16998 11754 12615 3398 7125 14818 3646 3161
484,1111 14318 2069 6668 16266 6660 2101 9855 1120 3015
485,3879 554 3656 6455 4606 17820 6987 6116 14218 13334
486,12845 5309 2598 14244 12844 11102 5522 12846 11262 11006
487,15617 7861 17448 2492 13452 15493 2430 13794 13469 17979
488,3389 5917 15221 2408 14679 5959 11686 17920 14919 9520
489,1914 4536 2992 12692 14428 17051 16938 6148 6162 6144
490,12305 9425 18339 18494 6162 6163 6164 6165 6166 6167
491,1472 6242 1679 17017 1645 5414 2174 2701 9990 17355
492,10227 8666 5113 8638 4657 7581 4634 17955 5645 12469 
493,6216 3469 18458 17315 15374 17056 292 839 15863 11322
494,5065 15755 12517 8029 14075 15749 5235 5707 17765 4425
495,4903 13793 17403 17404 9215 17073 13286 13725 15480 9284
496,2506 17492 1236 2219 7402 1573 15767 2622 10640 18494
497,7991 13997 1195 2803 1651 9849 4915 15372 18481 491
498,4043 15062 12882 17438 17534 15053 2237 15035 15965 3268
